0.002488
0.00269
0.002304
0.002168
0.002408
0.00324
0.002897
0.002322
0.003038
0.002957
0.002807
0.003195
0.002783
0.001545
0.001584
0.001844
0.002561
0.002512
0.002153
0.00214
0.001806
0.002083
0.002289
0.001989
0.002021
0.002085
0.002307
0.001958
0.002248
0.00234
0.002515
0.002277
0.002056
0.002686
0.001817
0.002227
0.002388
0.002449
0.001996
0.002857
0.00275
0.002938
0.002601
0.002205
0.002298
0.002629
0.002573
0.002448
0.002666
0.002684
0.002395
0.001947
0.002139
0.00196
0.001961
0.002632
0.0021
0.002661
0.002395
0.002201
0.00205
0.002188
0.001882
0.002569
0.002567
0.002367
0.002008
0.002367
0.003081
0.002675
0.002294
0.00188
0.001928
0.00249
0.002615
0.001982
0.001754
0.001833
0.002107
0.001594
0.001694
0.001522
0.001744
0.001631
0.002129
0.002928
0.003133
0.002251
0.002391
0.00295
0.002343
0.002319
0.001871
0.001904
0.002104
0.002748
0.002492
0.001841
0.002401
0.002362
0.002061
0.002113
0.002848
0.002453
0.002881
0.002322
0.003473
0.003108
0.002502
0.002395
0.002482
0.003428
0.003076
0.002451
0.002817
0.003217
0.00237
0.002748
0.002746
0.002703
0.00219
0.003046
0.002794
0.002259
0.00262
0.002741
0.003283
0.003066
0.00311
0.002871
0.002637
0.002325
0.003025
0.003266
0.002912
0.002498
0.002276
0.002944
0.002947
0.001979
0.002514
0.003293
0.003067
0.002713
0.00212
0.002959
0.002132
0.002874
0.002823
0.002723
0.002407
0.002768
0.003465
0.001954
0.001762
0.001885
0.002637
0.003406
0.003043
0.002911
0.003219
0.002481
0.003192
0.00269
0.002811
0.002944
0.003117
0.002615
0.00308
0.002919
0.002913
0.003101
0.003085
0.003329
0.003256
0.002575
0.001678
0.002511
0.002353
0.002958
0.002786
0.003255
0.002897
0.002519
0.002995
0.002377
0.003731
0.00282
0.002886
0.002551
0.003173
0.002957
0.002781
0.002635
0.002525
0.003356
0.003121
0.003315
0.002126
0.002307
